timestamp,jetson_vdd_cpu_gpu_cv_mw,jetson_gpu_usage_percent,jetson_board_temperature_celsius,jetson_vdd_in_mw,jetson_cpu_usage_percent,jetson_ram_usage_mb
2025-01-13 20:24:40,3988,0,39.7244,4931,13.375,54906
2025-01-13 20:24:41,3988,0,39.8308,4931,13.375,54907
2025-01-13 20:24:42,3988,0,39.7996,4931,13.25,54907
2025-01-13 20:24:43,3988,0,39.9186,4931,13.25,54918
2025-01-13 20:24:44,3988,0,39.8312,5032,13.25,54920
2025-01-13 20:24:45,3988,0,39.8686,5032,13.5,54920
2025-01-13 20:24:46,3988,0,39.8494,5032,13.25,54920
2025-01-13 20:24:47,3988,0,39.8622,5032,13.625,54921
2025-01-13 20:24:48,3988,0,39.88719999999999,5032,13.0,54922
2025-01-13 20:24:49,3988,0,39.8748,5032,13.375,54922
2025-01-13 20:24:50,3988,0,39.8498,5032,13.625,54922
2025-01-13 20:24:51,3988,0,39.9246,5032,13.25,54922
2025-01-13 20:24:52,3988,0,39.787,5032,13.5,54922
2025-01-13 20:24:53,3988,0,39.8186,5032,13.125,54922
2025-01-13 20:24:54,3988,0,39.9246,4830,13.875,55125
2025-01-13 20:24:55,4387,0,39.9432,4730,13.625,55279
2025-01-13 20:24:56,3589,0,39.737,4528,12.0,54561
2025-01-13 20:24:57,3988,0,39.6622,4528,13.125,54710
2025-01-13 20:24:58,3988,0,39.6996,4428,13.125,54804
2025-01-13 20:24:59,3988,0,39.674800000000005,4226,13.25,54804
2025-01-13 20:25:00,3988,0,39.6558,4629,13.375,54896
2025-01-13 20:25:01,5184,0,39.762,5032,14.875,54910
2025-01-13 20:25:02,3988,0,39.674400000000006,5032,14.25,54910
2025-01-13 20:25:03,3988,0,39.737,5032,13.375,54910
2025-01-13 20:25:04,3988,0,39.6496,4931,13.125,54910
2025-01-13 20:25:05,3988,0,39.6746,5032,13.5,54910
2025-01-13 20:25:06,3988,0,39.7122,4931,13.625,54911
2025-01-13 20:25:07,3988,0,39.7058,4931,13.25,54912
2025-01-13 20:25:08,3988,0,39.7436,4931,13.375,54912
2025-01-13 20:25:09,3988,0,39.7246,4931,13.375,54912
2025-01-13 20:25:10,3988,0,39.799800000000005,5032,13.25,54912
2025-01-13 20:25:11,3988,0,39.643600000000006,5032,13.5,54912
2025-01-13 20:25:12,3988,0,39.7184,4931,13.125,54912
2025-01-13 20:25:13,3988,0,39.7934,4931,13.0,54912
2025-01-13 20:25:14,3988,0,39.6246,4931,12.875,54912
2025-01-13 20:25:15,3988,0,39.812,5032,13.125,54912
2025-01-13 20:25:16,3988,0,39.6372,5032,13.25,54912
2025-01-13 20:25:17,3988,0,39.706,5032,13.125,54913
2025-01-13 20:25:18,3988,0,39.7558,5032,13.25,54913
2025-01-13 20:25:19,3988,0,39.6684,5032,13.125,54913
2025-01-13 20:25:20,3988,0,39.6808,5032,13.125,54913
2025-01-13 20:25:21,3988,0,39.6558,4931,13.125,54913
2025-01-13 20:25:22,3988,0,39.674800000000005,4931,13.125,54913
