timestamp,jetson_vdd_cpu_gpu_cv_mw,jetson_gpu_usage_percent,jetson_board_temperature_celsius,jetson_vdd_in_mw,jetson_cpu_usage_percent,jetson_ram_usage_mb,ground_truth
2025-01-17 20:18:00,478,0,38.13516666666666,4545,0.5,6231,0
2025-01-17 20:18:01,478,0,38.077666666666666,4545,0.8333333333333334,6231,0
2025-01-17 20:18:02,438,0,38.057,4545,0.6666666666666666,6231,0
2025-01-17 20:18:03,478,0,38.15083333333333,4545,0.8333333333333334,6231,0
2025-01-17 20:18:04,478,0,38.249500000000005,4545,0.5,6231,0
2025-01-17 20:18:05,478,0,38.11933333333334,4545,0.5,6231,0
2025-01-17 20:18:06,478,0,38.08283333333333,4545,0.6666666666666666,6231,0
2025-01-17 20:18:07,478,0,38.12983333333333,4545,0.6666666666666666,6231,0
2025-01-17 20:18:08,478,0,38.16116666666667,4545,0.5,6231,0
2025-01-17 20:18:09,438,0,38.18716666666666,4545,0.6666666666666666,6231,0
2025-01-17 20:18:10,438,0,38.1455,4545,0.5,6231,0
2025-01-17 20:18:11,478,0,38.26533333333333,4585,0.8333333333333334,6231,0
2025-01-17 20:18:12,438,0,38.0985,4545,0.6666666666666666,6231,0
2025-01-17 20:18:13,438,0,38.12466666666666,4545,0.5,6231,0
2025-01-17 20:18:14,438,0,38.27583333333334,4545,0.5,6231,0
2025-01-17 20:18:15,478,0,38.140166666666666,4545,0.6666666666666666,6231,0
2025-01-17 20:18:16,438,0,38.13516666666667,4545,0.5,6231,0
2025-01-17 20:18:17,438,0,38.2755,4545,0.3333333333333333,6231,0
2025-01-17 20:18:18,478,0,38.21833333333333,4545,0.5,6231,0
2025-01-17 20:18:19,438,0,38.135,4545,0.8333333333333334,6231,0
2025-01-17 20:18:20,438,0,38.156,4545,0.8333333333333334,6231,0
2025-01-17 20:18:21,438,0,38.14533333333333,4545,0.5,6231,0
2025-01-17 20:18:22,438,0,38.08266666666668,4545,0.5,6231,0
2025-01-17 20:18:23,437,0,38.1195,4545,0.5,6231,0
2025-01-17 20:18:24,478,0,38.12983333333333,4545,0.6666666666666666,6231,0
2025-01-17 20:18:25,438,0,38.077666666666666,4545,0.6666666666666666,6231,0
2025-01-17 20:18:26,438,0,38.07783333333333,4545,0.5,6231,0
2025-01-17 20:18:27,438,0,38.1715,4545,0.6666666666666666,6231,0
2025-01-17 20:18:28,477,0,38.249833333333335,4545,0.5,6232,0
2025-01-17 20:18:29,438,0,38.16616666666667,4545,0.3333333333333333,6232,0
2025-01-17 20:18:30,438,0,38.077666666666666,4545,0.6666666666666666,6232,0
2025-01-17 20:18:31,437,0,38.1975,4545,0.6666666666666666,6232,0
2025-01-17 20:18:32,438,0,38.135,4545,0.3333333333333333,6232,0
2025-01-17 20:18:33,438,0,38.17683333333333,4545,0.6666666666666666,6232,0
2025-01-17 20:18:34,437,0,38.22366666666667,4545,0.6666666666666666,6232,0
2025-01-17 20:18:35,438,0,38.2655,4545,1.1666666666666667,6232,0
2025-01-17 20:18:36,438,0,38.09866666666667,4545,0.5,6232,0
2025-01-17 20:18:37,438,0,38.16133333333334,4545,0.3333333333333333,6232,0
2025-01-17 20:18:38,438,0,38.202666666666666,4545,0.5,6228,0
2025-01-17 20:18:39,438,0,38.10883333333334,4545,0.8333333333333334,6228,0
2025-01-17 20:18:40,478,0,38.10366666666667,4545,0.5,6229,0
2025-01-17 20:18:41,438,0,38.17666666666667,4545,0.8333333333333334,6229,0
2025-01-17 20:18:42,438,0,38.166500000000006,4545,0.3333333333333333,6229,0
2025-01-17 20:18:43,438,0,38.31716666666667,4545,0.6666666666666666,6229,0
2025-01-17 20:18:44,438,0,38.12983333333333,4545,0.6666666666666666,6229,0
2025-01-17 20:18:45,438,0,38.161,4545,0.5,6229,0
2025-01-17 20:18:46,438,0,38.18183333333334,4545,0.6666666666666666,6229,0
2025-01-17 20:18:47,438,0,38.25483333333333,4545,0.6666666666666666,6229,0
2025-01-17 20:18:48,438,0,38.12466666666666,4545,0.6666666666666666,6228,0
2025-01-17 20:18:49,438,0,38.213,4545,0.5,6229,0
2025-01-17 20:18:50,437,0,38.17666666666667,4545,0.6666666666666666,6229,0
2025-01-17 20:18:51,438,0,38.1195,4545,0.3333333333333333,6230,0
2025-01-17 20:18:52,438,0,38.249500000000005,4545,0.5,6230,0
2025-01-17 20:18:53,437,0,38.19216666666667,4545,0.3333333333333333,6230,0
2025-01-17 20:18:54,438,0,38.26500000000001,4545,0.3333333333333333,6230,0
2025-01-17 20:18:55,438,0,38.1715,4545,0.6666666666666666,6230,0
2025-01-17 20:18:56,438,0,38.15583333333333,4545,0.5,6230,0
2025-01-17 20:18:57,438,0,38.08833333333334,4545,0.6666666666666666,6230,0
2025-01-17 20:18:58,438,0,38.187000000000005,4545,0.6666666666666666,6230,0
2025-01-17 20:18:59,438,0,38.14033333333333,4545,0.5,6230,0
2025-01-17 20:19:00,438,0,38.10916666666667,4545,0.8333333333333334,6230,0
2025-01-17 20:19:01,438,0,38.104000000000006,4545,0.6666666666666666,6231,0
2025-01-17 20:19:02,438,0,38.1975,4545,0.6666666666666666,6231,0
2025-01-17 20:19:03,438,0,38.12466666666666,4545,0.8333333333333334,6231,0
2025-01-17 20:19:04,438,0,38.10383333333333,4545,0.3333333333333333,6231,0
2025-01-17 20:19:05,438,0,38.14033333333334,4545,0.6666666666666666,6231,0
2025-01-17 20:19:06,438,0,38.08816666666667,4545,0.6666666666666666,6231,0
2025-01-17 20:19:07,438,0,38.161,4545,0.3333333333333333,6231,0
2025-01-17 20:19:08,438,0,38.16633333333333,4545,0.5,6231,0
2025-01-17 20:19:09,438,0,38.21866666666667,4545,0.5,6231,0
2025-01-17 20:19:10,438,0,38.06216666666666,4545,0.8333333333333334,6231,0
2025-01-17 20:19:11,438,0,38.14033333333333,4545,1.0,6231,0
2025-01-17 20:19:12,438,0,38.1925,4545,0.5,6231,0
2025-01-17 20:19:13,438,0,38.12466666666666,4545,0.8333333333333334,6231,0
2025-01-17 20:19:14,438,0,38.12466666666666,4545,0.8333333333333334,6231,0
2025-01-17 20:19:15,478,0,38.14033333333334,4545,0.6666666666666666,6231,0
2025-01-17 20:19:16,438,0,38.09316666666667,4545,0.6666666666666666,6231,0
2025-01-17 20:19:17,438,0,38.166500000000006,4545,0.6666666666666666,6231,0
2025-01-17 20:19:18,438,0,38.22366666666667,4545,0.3333333333333333,6231,0
2025-01-17 20:19:19,438,0,38.176833333333335,4545,0.5,6231,0
2025-01-17 20:19:20,438,0,38.11416666666668,4545,1.0,6231,0
2025-01-17 20:19:21,438,0,38.18716666666666,4545,0.5,6231,0
2025-01-17 20:19:22,438,0,38.291500000000006,4545,0.8333333333333334,6231,0
2025-01-17 20:19:23,438,0,38.239,4545,0.5,6231,0
2025-01-17 20:19:24,438,0,38.16633333333333,4545,0.6666666666666666,6231,0
2025-01-17 20:19:25,438,0,38.202666666666666,4545,0.8333333333333334,6231,0
2025-01-17 20:19:26,438,0,38.23366666666667,4552,0.5,6231,0
